item_id,item_name,item_level,item_slot,weapon_or_ammo_type,era,era_evidence,configuration_source,modifier_or_script_source,profile_family,profile_source,field_classifications,active_call_path,proc_type,subeffect,proc_chance,proc_policy,level_correction,base_power_policy,accuracy_or_skill_basis,governing_stat_or_dstat,mab_policy,multiplier_policies,resistance_mode,element,damage_type,potency_or_damage,duration,status_effect,immunity_handling,nullification_handling,absorb_handling,message_id,special_target_or_nm_rule,level_sync_behavior,current_handler,handler_reachable,automated_test_reference,evidence_sources,evidence_confidence,current_classification,unresolved_questions
18151,bloody_bolt,25,AMMO,MARKSMANSHIP,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS+ITEM_SCRIPT,sql/item_mods.sql:36712;scripts/items/bloody_bolt.lua,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::OnItemAdditionalEffect -> onItemAdditionalEffect,SCRIPTED,,,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,,WEAPON_DMGTYPE_1,,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,PER_ITEM_LUA,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,item-specific retail numerics
18152,venom_bolt,25,AMMO,MARKSMANSHIP,VANILLA_OR_ZILART,VZ-COMBAT-001 Phase A maintained audit-scope manifest,SQL_MODIFIERS+STATUS_AMMUNITION_PROFILE,sql/item_mods.sql:36715;sql/item_mods.sql:36716;sql/item_mods.sql:36717;sql/item_mods.sql:36718;sql/item_mods.sql:36719;sql/item_mods.sql:36720;sql/item_mods.sql:36721;sql/item_mods.sql:36722;sql/item_mods.sql:36723;scripts/globals/additional_effect_profiles.lua,VZ_STATUS_AMMUNITION,scripts/globals/additional_effect_profiles.lua,IDENTITY=EVIDENCE_BACKED;PROC_LEVEL_STAT_ELEMENT_POWER_DURATION_RESIST=VERIFY_LIVE;DSTAT=NOT_APPLICABLE;TRIGGER_AMMO_PRESENTATION=FRAMEWORK_CORRECT_LEGACY_NUMERICS,successful ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,POISON,100,SQL_MODIFIER_COMPATIBILITY; VERIFY_LIVE,5,STATUS_POWER_SQL_COMPATIBILITY; VERIFY_LIVE,LEGACY_A_RANK; VERIFY_LIVE,LEGACY_INT_ACCURACY; DSTAT_NOT_USED_BY_STATUS_HANDLER; VERIFY_LIVE,NOT_APPLICABLE,IMMUNITY=STATUS_HELPERS_FRAMEWORK_CORRECT;TRAIT_RESISTANCE=STATUS_HELPERS_FRAMEWORK_CORRECT;NULLIFICATION=STATUS_HELPERS_FRAMEWORK_CORRECT;PARTIAL_DURATION=MIN_HALF_COMPATIBILITY_VERIFY_LIVE;OVERWRITE=STATUS_CONTAINER_COMPATIBILITY_VERIFY_LIVE,STATUS_MAGIC_TIER; DURATION_SCALED_MIN_HALF; VERIFY_LIVE,CONFIGURED_WATER;EFFECTIVE_WATER;VERIFY_LIVE,WEAPON_DMGTYPE_1,4,30,POISON,STATUS_HELPERS; FRAMEWORK_CORRECT_LEGACY_NUMERICS,STATUS_HELPERS; FRAMEWORK_CORRECT_LEGACY_NUMERICS,NOT_APPLICABLE_TO_STATUS,ADD_EFFECT_STATUS_2; EFFECT_ID,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT_PROFILE,YES,scripts/tests/systems/combat/item_additional_effects_status_ammunition.lua;scripts/tests/systems/combat/item_additional_effects_status_ammunition_profiles.lua,retail_parity/vanilla_zilart/artifacts/VZ-COMBAT-001-status-ammunition-evidence.md,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,"proc chance and level correction; magic accuracy, skill basis, and governing stat; action element and resistance tiers; power, duration, overwrite, and status-removal semantics; exact client presentation"
18153,holy_bolt,30,AMMO,MARKSMANSHIP,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS+ITEM_SCRIPT,sql/item_mods.sql:36726;scripts/items/holy_bolt.lua,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::OnItemAdditionalEffect -> onItemAdditionalEffect,SCRIPTED,,,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,,WEAPON_DMGTYPE_1,,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,PER_ITEM_LUA,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,item-specific retail numerics
18157,poison_arrow,19,AMMO,ARCHERY,VANILLA_OR_ZILART,VZ-COMBAT-001 Phase A maintained audit-scope manifest,SQL_MODIFIERS+STATUS_AMMUNITION_PROFILE,sql/item_mods.sql:36738;sql/item_mods.sql:36739;sql/item_mods.sql:36740;sql/item_mods.sql:36741;sql/item_mods.sql:36742;sql/item_mods.sql:36743;sql/item_mods.sql:36744;scripts/globals/additional_effect_profiles.lua,VZ_STATUS_AMMUNITION,scripts/globals/additional_effect_profiles.lua,IDENTITY=EVIDENCE_BACKED;PROC_LEVEL_STAT_ELEMENT_POWER_DURATION_RESIST=VERIFY_LIVE;DSTAT=NOT_APPLICABLE;TRIGGER_AMMO_PRESENTATION=FRAMEWORK_CORRECT_LEGACY_NUMERICS,successful ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,POISON,95,SQL_MODIFIER_COMPATIBILITY; VERIFY_LIVE,5,STATUS_POWER_SQL_COMPATIBILITY; VERIFY_LIVE,LEGACY_A_RANK; VERIFY_LIVE,LEGACY_INT_ACCURACY; DSTAT_NOT_USED_BY_STATUS_HANDLER; VERIFY_LIVE,NOT_APPLICABLE,IMMUNITY=STATUS_HELPERS_FRAMEWORK_CORRECT;TRAIT_RESISTANCE=STATUS_HELPERS_FRAMEWORK_CORRECT;NULLIFICATION=STATUS_HELPERS_FRAMEWORK_CORRECT;PARTIAL_DURATION=MIN_HALF_COMPATIBILITY_VERIFY_LIVE;OVERWRITE=STATUS_CONTAINER_COMPATIBILITY_VERIFY_LIVE,STATUS_MAGIC_TIER; DURATION_SCALED_MIN_HALF; VERIFY_LIVE,CONFIGURED_NONE;EFFECTIVE_WATER;VERIFY_LIVE,WEAPON_DMGTYPE_1,4,30,POISON,STATUS_HELPERS; FRAMEWORK_CORRECT_LEGACY_NUMERICS,STATUS_HELPERS; FRAMEWORK_CORRECT_LEGACY_NUMERICS,NOT_APPLICABLE_TO_STATUS,ADD_EFFECT_STATUS_2; EFFECT_ID,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT_PROFILE,YES,scripts/tests/systems/combat/item_additional_effects_status_ammunition.lua;scripts/tests/systems/combat/item_additional_effects_status_ammunition_profiles.lua,retail_parity/vanilla_zilart/artifacts/VZ-COMBAT-001-status-ammunition-evidence.md,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,"proc chance and level correction; magic accuracy, skill basis, and governing stat; action element and resistance tiers; power, duration, overwrite, and status-removal semantics; exact client presentation"
18158,sleep_arrow,35,AMMO,ARCHERY,VANILLA_OR_ZILART,VZ-COMBAT-001 Phase A maintained audit-scope manifest,SQL_MODIFIERS+STATUS_AMMUNITION_PROFILE,sql/item_mods.sql:36747;sql/item_mods.sql:36748;sql/item_mods.sql:36749;sql/item_mods.sql:36750;sql/item_mods.sql:36751;sql/item_mods.sql:36752;scripts/globals/additional_effect_profiles.lua,VZ_STATUS_AMMUNITION,scripts/globals/additional_effect_profiles.lua,IDENTITY=EVIDENCE_BACKED;PROC_LEVEL_STAT_ELEMENT_POWER_DURATION_RESIST=VERIFY_LIVE;DSTAT=NOT_APPLICABLE;TRIGGER_AMMO_PRESENTATION=FRAMEWORK_CORRECT_LEGACY_NUMERICS,successful ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,SLEEP,95,SQL_MODIFIER_COMPATIBILITY; VERIFY_LIVE,5,STATUS_POWER_SQL_COMPATIBILITY; VERIFY_LIVE,LEGACY_A_RANK; VERIFY_LIVE,LEGACY_INT_ACCURACY; DSTAT_NOT_USED_BY_STATUS_HANDLER; VERIFY_LIVE,NOT_APPLICABLE,IMMUNITY=STATUS_HELPERS_FRAMEWORK_CORRECT;TRAIT_RESISTANCE=STATUS_HELPERS_FRAMEWORK_CORRECT;NULLIFICATION=STATUS_HELPERS_FRAMEWORK_CORRECT;PARTIAL_DURATION=MIN_HALF_COMPATIBILITY_VERIFY_LIVE;OVERWRITE=STATUS_CONTAINER_COMPATIBILITY_VERIFY_LIVE,STATUS_MAGIC_TIER; DURATION_SCALED_MIN_HALF; VERIFY_LIVE,CONFIGURED_NONE;EFFECTIVE_NONE;VERIFY_LIVE,WEAPON_DMGTYPE_1,,25,SLEEP_I,STATUS_HELPERS; FRAMEWORK_CORRECT_LEGACY_NUMERICS,STATUS_HELPERS; FRAMEWORK_CORRECT_LEGACY_NUMERICS,NOT_APPLICABLE_TO_STATUS,ADD_EFFECT_STATUS_2; EFFECT_ID,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT_PROFILE,YES,scripts/tests/systems/combat/item_additional_effects_status_ammunition.lua;scripts/tests/systems/combat/item_additional_effects_status_ammunition_profiles.lua,retail_parity/vanilla_zilart/artifacts/VZ-COMBAT-001-status-ammunition-evidence.md,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,"proc chance and level correction; magic accuracy, skill basis, and governing stat; action element and resistance tiers; power, duration, overwrite, and status-removal semantics; exact client presentation"
18159,demon_arrow,60,AMMO,ARCHERY,VANILLA_OR_ZILART,VZ-COMBAT-001 Phase A maintained audit-scope manifest,SQL_MODIFIERS+STATUS_AMMUNITION_PROFILE,sql/item_mods.sql:36756;sql/item_mods.sql:36757;sql/item_mods.sql:36758;sql/item_mods.sql:36759;sql/item_mods.sql:36760;sql/item_mods.sql:36761;sql/item_mods.sql:36762;scripts/globals/additional_effect_profiles.lua,VZ_STATUS_AMMUNITION,scripts/globals/additional_effect_profiles.lua,IDENTITY=EVIDENCE_BACKED;PROC_LEVEL_STAT_ELEMENT_POWER_DURATION_RESIST=VERIFY_LIVE;DSTAT=NOT_APPLICABLE;TRIGGER_AMMO_PRESENTATION=FRAMEWORK_CORRECT_LEGACY_NUMERICS,successful ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,ATTACK_DOWN,95,SQL_MODIFIER_COMPATIBILITY; VERIFY_LIVE,5,STATUS_POWER_SQL_COMPATIBILITY; VERIFY_LIVE,LEGACY_A_RANK; VERIFY_LIVE,LEGACY_INT_ACCURACY; DSTAT_NOT_USED_BY_STATUS_HANDLER; VERIFY_LIVE,NOT_APPLICABLE,IMMUNITY=STATUS_HELPERS_FRAMEWORK_CORRECT;TRAIT_RESISTANCE=STATUS_HELPERS_FRAMEWORK_CORRECT;NULLIFICATION=STATUS_HELPERS_FRAMEWORK_CORRECT;PARTIAL_DURATION=MIN_HALF_COMPATIBILITY_VERIFY_LIVE;OVERWRITE=STATUS_CONTAINER_COMPATIBILITY_VERIFY_LIVE,STATUS_MAGIC_TIER; DURATION_SCALED_MIN_HALF; VERIFY_LIVE,CONFIGURED_NONE;EFFECTIVE_WATER;VERIFY_LIVE,WEAPON_DMGTYPE_1,12,60,ATTACK_DOWN,STATUS_HELPERS; FRAMEWORK_CORRECT_LEGACY_NUMERICS,STATUS_HELPERS; FRAMEWORK_CORRECT_LEGACY_NUMERICS,NOT_APPLICABLE_TO_STATUS,ADD_EFFECT_STATUS_2; EFFECT_ID,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT_PROFILE,YES,scripts/tests/systems/combat/item_additional_effects_status_ammunition.lua;scripts/tests/systems/combat/item_additional_effects_status_ammunition_profiles.lua,retail_parity/vanilla_zilart/artifacts/VZ-COMBAT-001-status-ammunition-evidence.md,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,"proc chance and level correction; magic accuracy, skill basis, and governing stat; action element and resistance tiers; power, duration, overwrite, and status-removal semantics; exact client presentation"
18160,spartan_bullet,30,AMMO,MARKSMANSHIP,VANILLA_OR_ZILART,VZ-COMBAT-001 Phase A maintained audit-scope manifest,SQL_MODIFIERS+STATUS_AMMUNITION_PROFILE,sql/item_mods.sql:36765;sql/item_mods.sql:36766;sql/item_mods.sql:36767;sql/item_mods.sql:36768;sql/item_mods.sql:36769;sql/item_mods.sql:36770;sql/item_mods.sql:36771;scripts/globals/additional_effect_profiles.lua,VZ_STATUS_AMMUNITION,scripts/globals/additional_effect_profiles.lua,IDENTITY=EVIDENCE_BACKED;PROC_LEVEL_STAT_ELEMENT_POWER_DURATION_RESIST=VERIFY_LIVE;DSTAT=NOT_APPLICABLE;TRIGGER_AMMO_PRESENTATION=FRAMEWORK_CORRECT_LEGACY_NUMERICS,successful ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,STUN,10,SQL_MODIFIER_COMPATIBILITY; VERIFY_LIVE,5,STATUS_POWER_SQL_COMPATIBILITY; VERIFY_LIVE,LEGACY_A_RANK; VERIFY_LIVE,LEGACY_INT_ACCURACY; DSTAT_NOT_USED_BY_STATUS_HANDLER; VERIFY_LIVE,NOT_APPLICABLE,IMMUNITY=STATUS_HELPERS_FRAMEWORK_CORRECT;TRAIT_RESISTANCE=STATUS_HELPERS_FRAMEWORK_CORRECT;NULLIFICATION=STATUS_HELPERS_FRAMEWORK_CORRECT;PARTIAL_DURATION=MIN_HALF_COMPATIBILITY_VERIFY_LIVE;OVERWRITE=STATUS_CONTAINER_COMPATIBILITY_VERIFY_LIVE,STATUS_MAGIC_TIER; DURATION_SCALED_MIN_HALF; VERIFY_LIVE,CONFIGURED_NONE;EFFECTIVE_THUNDER;VERIFY_LIVE,WEAPON_DMGTYPE_1,10,5,STUN,STATUS_HELPERS; FRAMEWORK_CORRECT_LEGACY_NUMERICS,STATUS_HELPERS; FRAMEWORK_CORRECT_LEGACY_NUMERICS,NOT_APPLICABLE_TO_STATUS,ADD_EFFECT_STATUS_2; EFFECT_ID,SPARTAN_COOLDOWN_NOT_IMPLEMENTED_VERIFY_LIVE,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT_PROFILE,YES,scripts/tests/systems/combat/item_additional_effects_status_ammunition.lua;scripts/tests/systems/combat/item_additional_effects_status_ammunition_profiles.lua,retail_parity/vanilla_zilart/artifacts/VZ-COMBAT-001-status-ammunition-evidence.md,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,"proc chance and level correction; magic accuracy, skill basis, and governing stat; action element and resistance tiers; power, duration, overwrite, and status-removal semantics; exact client presentation; Spartan target/source cooldown duration, ownership, weapon-skill eligibility, and unrelated-Stun interaction"
18161,arctic_wind,72,AMMO,THROWING,VANILLA_OR_ZILART,VZ-COMBAT-001 Phase A maintained audit-scope manifest,SQL_MODIFIERS,sql/item_mods.sql:36774;sql/item_mods.sql:36775;sql/item_mods.sql:36776;sql/item_mods.sql:36777;sql/item_mods.sql:36778,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,NM_SPECIFIC,ICE_DAMAGE,100,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,ICE,ELEMENTAL_LEGACY,180,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NM_NAME_AND_REQUIRED_ITEM,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,scripts/tests/systems/combat/item_additional_effects_nm.lua,,HIGH,SPECIAL_CASE_TEST_BACKED,item-specific retail numerics
18162,east_wind,72,AMMO,THROWING,VANILLA_OR_ZILART,VZ-COMBAT-001 Phase A maintained audit-scope manifest,SQL_MODIFIERS,sql/item_mods.sql:36781;sql/item_mods.sql:36782;sql/item_mods.sql:36783;sql/item_mods.sql:36784;sql/item_mods.sql:36785,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,NM_SPECIFIC,WIND_DAMAGE,100,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,WIND,ELEMENTAL_LEGACY,180,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NM_NAME_AND_REQUIRED_ITEM,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,scripts/tests/systems/combat/item_additional_effects_nm.lua,,HIGH,SPECIAL_CASE_TEST_BACKED,item-specific retail numerics
18163,zephyr,72,AMMO,THROWING,VANILLA_OR_ZILART,VZ-COMBAT-001 Phase A maintained audit-scope manifest,SQL_MODIFIERS,sql/item_mods.sql:36788;sql/item_mods.sql:36789;sql/item_mods.sql:36790;sql/item_mods.sql:36791;sql/item_mods.sql:36792,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,NM_SPECIFIC,WIND_DAMAGE,100,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,WIND,ELEMENTAL_LEGACY,180,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NM_NAME_AND_REQUIRED_ITEM,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,scripts/tests/systems/combat/item_additional_effects_nm.lua,,HIGH,SPECIAL_CASE_TEST_BACKED,item-specific retail numerics
18164,antarctic_wind,72,AMMO,THROWING,VANILLA_OR_ZILART,VZ-COMBAT-001 Phase A maintained audit-scope manifest,SQL_MODIFIERS,sql/item_mods.sql:36795;sql/item_mods.sql:36796;sql/item_mods.sql:36797;sql/item_mods.sql:36798;sql/item_mods.sql:36799,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,NM_SPECIFIC,ICE_DAMAGE,100,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,ICE,ELEMENTAL_LEGACY,180,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NM_NAME_AND_REQUIRED_ITEM,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,scripts/tests/systems/combat/item_additional_effects_nm.lua,,HIGH,SPECIAL_CASE_TEST_BACKED,item-specific retail numerics
18220,prominence_axe,8,MAIN,GREAT_AXE,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:36922;sql/item_mods.sql:36923;sql/item_mods.sql:36924;sql/item_mods.sql:36925;sql/item_mods.sql:36926,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,FIRE_DAMAGE,5,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,FIRE,ELEMENTAL_LEGACY,10,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
18270,mandau_75,75,MAIN|SUB,DAGGER,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:37037;sql/item_mods.sql:37038;sql/item_mods.sql:37039;sql/item_mods.sql:37042;sql/item_mods.sql:37043;sql/item_mods.sql:37044,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,POISON_OR_TP_DRAIN,10,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_1,,30,POISON,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
18271,mandau_80,80,MAIN|SUB,DAGGER,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:37050,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,,,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,,ELEMENTAL_LEGACY,,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,NO,,,HIGH,CONFIGURATION_ERROR,DAMAGE requires a valid nonzero element; DAMAGE requires positive ITEM_ADDEFFECT_DMG; invalid proc chance None; item-specific retail numerics
18276,excalibur_75,75,MAIN|SUB,SWORD,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS+ITEM_SCRIPT,sql/item_mods.sql:37061;sql/item_mods.sql:37062;scripts/items/excalibur_75.lua,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::OnItemAdditionalEffect -> onItemAdditionalEffect,SCRIPTED,,,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,,WEAPON_DMGTYPE_2,,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,PER_ITEM_LUA,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,VERIFY_LIVE,item-specific retail numerics
18277,excalibur_80,80,MAIN|SUB,SWORD,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:37070;sql/item_mods.sql:37071,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::OnItemAdditionalEffect -> onItemAdditionalEffect,SCRIPTED,,,,,,N/A,N/A,,,NONE_OR_HANDLER_SPECIFIC,,WEAPON_DMGTYPE_2,,,,HANDLER_SPECIFIC,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,PER_ITEM_LUA,NO,,,HIGH,CONFIGURATION_ERROR,ITEM_ADDEFFECT_SCRIPTED has no matching item script; item-specific retail numerics
18288,guttler_75,75,MAIN|SUB,AXE,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:37101;sql/item_mods.sql:37102;sql/item_mods.sql:37103;sql/item_mods.sql:37106;sql/item_mods.sql:37107;sql/item_mods.sql:37108,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,WIND_DAMAGE,10,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,60,PLAGUE,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
18289,guttler_80,80,MAIN|SUB,AXE,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:37114,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DAMAGE,,,,,,LEGACY_ADDITIONAL_EFFECT_MAGIC_ACCURACY,NO_DSTAT_CONFIGURED,,,MAGICAL_DAMAGE_TIER_OR_LEGACY_HANDLER,,ELEMENTAL_LEGACY,,,,HANDLER_SPECIFIC,DAMAGE_PROFILE_SINGLE_PASS,DAMAGE_PROFILE_SINGLE_PASS,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,NO,,,HIGH,CONFIGURATION_ERROR,DAMAGE requires a valid nonzero element; DAMAGE requires positive ITEM_ADDEFFECT_DMG; invalid proc chance None; item-specific retail numerics
18294,bravura_75,75,MAIN,GREAT_AXE,ERA_UNRESOLVED,No introduction-era metadata exists in active repository item tables,SQL_MODIFIERS,sql/item_mods.sql:37125;sql/item_mods.sql:37126;sql/item_mods.sql:37127;sql/item_mods.sql:37130;sql/item_mods.sql:37131;sql/item_mods.sql:37132,,,,melee HandleEnspell or ranged OnRangedAttack -> luautils::additionalEffectAttack -> xi.additionalEffect.attack,DEBUFF,DEFENSE_OR_EVASION_OR_ATTACK_DOWN_OR_SLOW,10,,,,LEGACY_A_RANK,LEGACY_INT_DEFAULT,,,STATUS_MAGIC_TIER,,WEAPON_DMGTYPE_2,,60,EVASION_DOWN,STATUS_HELPERS,HANDLER_SPECIFIC,HANDLER_SPECIFIC,FAMILY_DEFAULT_OR_SCRIPT_RETURN,NONE_RECORDED,BLOCKED_WHEN_ITEM_LEVEL_EXCEEDS_MAIN_LEVEL,GLOBAL_ADDITIONAL_EFFECT,YES,,,HIGH_FRAMEWORK_LOW_RETAIL_NUMERICS,ERA_UNRESOLVED,item-specific retail numerics
